x,y,class
4.774193548387098,6.607142857142858,0
4.774193548387098,6.574675324675326,0
4.89247311827957,6.753246753246755,0
5.010752688172044,7.029220779220781,0
5.021505376344086,7.045454545454547,0
5.010752688172044,6.996753246753247,0
4.913978494623656,6.737012987012987,0
4.903225806451614,6.688311688311689,0
4.795698924731184,6.428571428571429,0
4.774193548387098,6.363636363636365,0
4.913978494623656,6.6396103896103895,0
5.150537634408602,7.077922077922079,0
5.225806451612904,7.191558441558442,0
5.225806451612904,7.175324675324676,0
5.118279569892474,6.720779220779221,0
4.956989247311828,6.217532467532468,0
4.9247311827957,6.136363636363637,0
4.838709677419356,5.95779220779221,0
4.838709677419356,5.925324675324676,0
4.903225806451614,6.038961038961039,0
5.118279569892474,6.50974025974026,0
5.258064516129032,6.850649350649352,0
5.301075268817206,6.931818181818183,0
5.225806451612904,6.6396103896103895,0
5.204301075268818,6.55844155844156,0
5.075268817204302,6.103896103896105,0
5.043010752688172,5.974025974025976,0
5.193548387096774,6.185064935064936,0
5.38709677419355,6.542207792207794,0
5.419354838709678,6.590909090909092,0
5.49462365591398,6.737012987012987,0
5.430107526881722,6.477272727272728,0
5.322580645161292,6.136363636363637,0
5.301075268817206,6.087662337662339,0
5.27956989247312,6.038961038961039,0
5.408602150537636,6.217532467532468,0
5.526881720430108,6.4610389610389625,0
5.537634408602152,6.477272727272728,0
5.56989247311828,6.542207792207794,0
5.537634408602152,6.396103896103897,0
5.46236559139785,6.071428571428573,0
5.451612903225808,6.022727272727273,0
5.46236559139785,6.038961038961039,0
5.516129032258066,6.185064935064936,0
5.505376344086022,6.50974025974026,0
5.35483870967742,6.834415584415584,0
5.301075268817206,6.915584415584416,0
5.010752688172044,7.126623376623378,0
4.720430107526882,7.012987012987013,0
4.516129032258066,6.623376623376624,0
4.451612903225808,6.087662337662339,0
4.580645161290324,5.584415584415586,0
4.78494623655914,5.422077922077923,0
5.236559139784946,5.5194805194805205,0
5.591397849462366,5.876623376623378,0
5.70967741935484,6.3149350649350655,0
5.591397849462366,6.7857142857142865,0
5.35483870967742,7.175324675324676,0
5.086021505376344,7.2402597402597415,0
4.731182795698926,7.077922077922079,0
4.46236559139785,6.623376623376624,0
4.38709677419355,6.250000000000002,0
4.49462365591398,5.892857142857144,0
4.806451612903226,5.616883116883118,0
5.161290322580646,5.730519480519481,0
5.397849462365592,6.087662337662339,0
5.440860215053764,6.412337662337663,0
5.333333333333334,6.7857142857142865,0
5.010752688172044,6.915584415584416,0
4.741935483870968,6.737012987012987,0
4.580645161290324,6.428571428571429,0
4.516129032258066,6.087662337662339,0
4.698924731182796,5.811688311688313,0
4.956989247311828,5.795454545454547,0
5.35483870967742,6.055194805194807,0
5.548387096774194,6.3149350649350655,0
5.591397849462366,6.672077922077923,0
5.483870967741936,6.996753246753247,0
5.172043010752688,7.207792207792208,0
4.81720430107527,7.175324675324676,0
4.505376344086022,6.655844155844157,0
4.333333333333334,5.9902597402597415,0
4.440860215053764,5.470779220779221,0
4.752688172043012,5.275974025974026,0
5.064516129032258,5.487012987012989,0
5.397849462365592,6.282467532467534,0
5.38709677419355,6.7694805194805205,0
5.150537634408602,7.2402597402597415,0
4.720430107526882,7.321428571428573,0
4.408602150537636,7.0941558441558445,0
4.236559139784946,6.655844155844157,0
4.408602150537636,5.892857142857144,0
4.70967741935484,5.470779220779221,0
4.913978494623656,5.5357142857142865,0
5.258064516129032,5.9902597402597415,0
5.440860215053764,6.477272727272728,0
5.322580645161292,7.077922077922079,0
5.021505376344086,7.353896103896105,0
4.688172043010754,7.321428571428573,0
4.408602150537636,6.980519480519481,0
4.258064516129032,6.623376623376624,0
4.344086021505376,6.120129870129871,0
4.70967741935484,5.876623376623378,0
5.258064516129032,6.185064935064936,0
5.537634408602152,6.655844155844157,0
5.537634408602152,7.191558441558442,0
5.322580645161292,7.467532467532468,0
4.9247311827957,7.5,0
4.645161290322582,7.288961038961039,0
4.419354838709678,6.655844155844157,0
4.440860215053764,6.233766233766234,0
4.698924731182796,5.860389610389612,0
5.064516129032258,5.827922077922079,0
5.473118279569894,6.071428571428573,0
5.741935483870968,6.672077922077923,0
5.81720430107527,7.15909090909091,0
5.666666666666668,7.5487012987013,0
5.301075268817206,7.775974025974026,0
4.78494623655914,7.353896103896105,0
4.397849462365592,6.412337662337663,0
4.311827956989248,5.941558441558442,0
4.559139784946238,5.5194805194805205,0
5.086021505376344,5.357142857142858,0
5.516129032258066,5.584415584415586,0
5.795698924731184,5.941558441558442,0
5.78494623655914,6.672077922077923,0
5.440860215053764,7.337662337662339,0
4.956989247311828,7.597402597402597,0
4.580645161290324,7.402597402597403,0
4.24731182795699,6.866883116883118,0
4.053763440860216,5.974025974025976,0
4.150537634408602,5.438311688311689,0
4.666666666666668,5.178571428571429,0
5.430107526881722,5.324675324675326,0
5.827956989247312,5.698051948051949,0
5.989247311827958,6.50974025974026,0
5.774193548387098,7.402597402597403,0
5.35483870967742,7.80844155844156,0
4.752688172043012,7.678571428571429,0
4.301075268817204,7.061688311688313,0
4.053763440860216,6.217532467532468,0
4.258064516129032,5.454545454545455,0
4.78494623655914,5.032467532467534,0
5.440860215053764,5.146103896103897,0
5.946236559139786,5.64935064935065,0
6.086021505376344,6.282467532467534,0
5.731182795698926,7.045454545454547,0
5.129032258064516,7.370129870129871,0
4.49462365591398,7.15909090909091,0
4.043010752688172,6.590909090909092,0
3.9032258064516134,5.633116883116884,0
4.279569892473118,4.805194805194805,0
4.849462365591398,4.675324675324676,0
5.526881720430108,5.113636363636365,0
5.935483870967742,5.762987012987015,0
6.0,6.590909090909092,0
5.634408602150538,7.451298701298702,0
5.021505376344086,7.7110389610389625,0
4.473118279569894,7.353896103896105,0
4.075268817204302,6.525974025974028,0
4.10752688172043,5.600649350649352,0
4.70967741935484,5.146103896103897,0
5.21505376344086,5.30844155844156,0
5.70967741935484,6.16883116883117,0
5.731182795698926,6.720779220779221,0
5.376344086021506,7.029220779220781,0
4.860215053763442,6.7857142857142865,0
4.451612903225808,6.217532467532468,0
4.333333333333334,5.6655844155844175,0
4.666666666666668,5.340909090909092,0
5.344086021505378,5.6655844155844175,0
5.806451612903226,6.396103896103897,0
5.763440860215054,7.15909090909091,0
5.301075268817206,7.5811688311688314,0
4.774193548387098,7.370129870129871,0
4.419354838709678,6.801948051948052,0
4.376344086021506,6.16883116883117,0
4.526881720430108,5.95779220779221,0
4.720430107526882,5.974025974025976,0
5.161290322580646,6.4610389610389625,0
5.35483870967742,6.672077922077923,0
5.35483870967742,6.688311688311689,0
5.075268817204302,6.737012987012987,0
4.634408602150538,6.3311688311688314,0
4.56989247311828,6.006493506493507,0
4.78494623655914,5.892857142857144,0
5.38709677419355,5.974025974025976,0
5.505376344086022,6.201298701298702,0
5.430107526881722,6.396103896103897,0
5.086021505376344,6.136363636363637,0
4.849462365591398,5.681818181818183,0
4.81720430107527,5.373376623376624,0
5.086021505376344,5.422077922077923,0
5.365591397849464,6.006493506493507,0
5.311827956989248,6.525974025974028,0
5.096774193548388,6.55844155844156,0
4.78494623655914,6.3149350649350655,0
4.60215053763441,5.698051948051949,0
4.612903225806452,5.422077922077923,0
4.860215053763442,5.422077922077923,0
5.182795698924732,5.8441558441558445,0
5.24731182795699,6.672077922077923,0
5.03225806451613,7.0941558441558445,0
4.537634408602152,7.15909090909091,0
4.21505376344086,6.655844155844157,0
4.193548387096774,6.038961038961039,0
4.838709677419356,5.340909090909092,0
5.344086021505378,5.357142857142858,0
5.720430107526882,5.95779220779221,0
5.89247311827957,6.50974025974026,0
5.655913978494624,7.175324675324676,0
5.03225806451613,7.5649350649350655,0
4.60215053763441,7.337662337662339,0
4.311827956989248,6.623376623376624,0
4.46236559139785,5.405844155844157,0
4.860215053763442,4.821428571428573,0
5.483870967741936,4.772727272727273,0
5.935483870967742,5.178571428571429,0
5.967741935483872,6.250000000000002,0
5.580645161290324,7.224025974025976,0
4.989247311827958,7.386363636363637,0
4.67741935483871,7.077922077922079,0
4.46236559139785,6.103896103896105,0
4.623655913978496,5.113636363636365,0
5.064516129032258,4.805194805194805,0
5.731182795698926,5.0811688311688314,0
6.043010752688172,5.827922077922079,0
5.838709677419356,6.493506493506494,0
5.35483870967742,6.89935064935065,0
4.849462365591398,6.688311688311689,0
4.612903225806452,6.071428571428573,0
4.741935483870968,5.438311688311689,0
5.064516129032258,5.1948051948051965,0
5.301075268817206,5.568181818181818,0
5.419354838709678,6.3149350649350655,0
5.24731182795699,7.012987012987013,0
5.0,7.337662337662339,0
4.70967741935484,7.191558441558442,0
4.397849462365592,6.347402597402599,0
4.46236559139785,5.470779220779221,0
4.9247311827957,4.983766233766234,0
5.548387096774194,5.162337662337663,0
5.978494623655914,5.876623376623378,0
5.946236559139786,6.607142857142858,0
5.290322580645162,7.41883116883117,0
4.81720430107527,7.337662337662339,0
4.440860215053764,6.655844155844157,0
4.397849462365592,5.584415584415586,0
4.763440860215054,5.032467532467534,0
5.376344086021506,5.1948051948051965,0
5.720430107526882,5.860389610389612,0
5.67741935483871,6.688311688311689,0
5.24731182795699,7.029220779220781,0
4.720430107526882,6.720779220779221,0
4.430107526881722,5.9902597402597415,0
4.580645161290324,4.870129870129871,0
5.010752688172044,4.496753246753247,0
5.46236559139785,4.902597402597404,0
5.548387096774194,5.681818181818183,0
5.397849462365592,6.120129870129871,0
4.935483870967742,6.16883116883117,0
4.731182795698926,5.941558441558442,0
4.698924731182796,5.779220779220781,0
4.989247311827958,5.730519480519481,0
5.27956989247312,6.217532467532468,0
5.10752688172043,6.948051948051949,0
4.78494623655914,7.029220779220781,0
4.451612903225808,6.2987012987013,0
4.526881720430108,5.275974025974026,0
5.096774193548388,5.0487012987013,0
5.537634408602152,5.811688311688313,0
5.419354838709678,6.607142857142858,0
4.849462365591398,6.89935064935065,0
4.376344086021506,6.379870129870131,0
4.193548387096774,5.324675324675326,0
4.430107526881722,4.724025974025976,0
5.172043010752688,5.016233766233768,0
5.731182795698926,6.006493506493507,0
5.67741935483871,6.753246753246755,0
4.913978494623656,7.1103896103896105,0
4.21505376344086,6.6396103896103895,0
3.8172043010752694,5.974025974025976,0
3.9784946236559144,5.0649350649350655,0
4.849462365591398,4.561688311688313,0
5.38709677419355,5.0487012987013,0
5.56989247311828,6.542207792207794,0
5.344086021505378,7.532467532467534,0
4.731182795698926,7.5649350649350655,0
4.043010752688172,6.7694805194805205,0
3.7204301075268824,5.90909090909091,0
4.096774193548388,4.853896103896105,0
4.913978494623656,4.837662337662339,0
5.451612903225808,5.95779220779221,0
5.548387096774194,6.915584415584416,0
5.193548387096774,7.321428571428573,0
4.473118279569894,7.029220779220781,0
3.7741935483870974,6.087662337662339,0
3.7634408602150544,5.227272727272728,0
4.451612903225808,4.2694805194805205,0
4.967741935483872,4.529220779220781,0
5.376344086021506,5.487012987012989,0
5.301075268817206,6.3311688311688314,0
4.752688172043012,6.704545454545455,0
4.279569892473118,6.282467532467534,0
4.03225806451613,5.243506493506494,0
4.580645161290324,4.642857142857144,0
5.46236559139785,5.097402597402599,0
5.67741935483871,6.3149350649350655,0
5.204301075268818,6.850649350649352,0
4.645161290322582,6.493506493506494,0
4.430107526881722,5.795454545454547,0
4.591397849462366,5.357142857142858,0
5.204301075268818,5.6655844155844175,0
5.440860215053764,6.55844155844156,0
5.322580645161292,7.029220779220781,0
4.81720430107527,6.883116883116884,0
4.32258064516129,6.071428571428573,0
4.365591397849464,5.324675324675326,0
4.903225806451614,5.000000000000002,0
5.365591397849464,5.90909090909091,0
5.46236559139785,7.061688311688313,0
5.010752688172044,7.435064935064936,0
4.419354838709678,6.931818181818183,0
4.064516129032258,5.95779220779221,0
4.408602150537636,4.853896103896105,0
4.870967741935484,4.691558441558442,0
5.46236559139785,5.633116883116884,0
5.580645161290324,6.412337662337663,0
5.075268817204302,6.704545454545455,0
4.526881720430108,6.16883116883117,0
4.279569892473118,5.113636363636365,0
4.505376344086022,4.366883116883118,0
5.086021505376344,4.464285714285715,0
5.290322580645162,5.0487012987013,0
5.13978494623656,5.876623376623378,0
4.795698924731184,6.055194805194807,0
4.35483870967742,5.5357142857142865,0
4.46236559139785,4.870129870129871,0
4.978494623655914,4.902597402597404,0
5.150537634408602,5.860389610389612,0
4.978494623655914,6.282467532467534,0
4.505376344086022,5.90909090909091,0
4.451612903225808,5.340909090909092,0
4.860215053763442,5.487012987012989,0
4.881720430107528,6.136363636363637,0
4.634408602150538,6.363636363636365,0
4.311827956989248,5.600649350649352,0
4.38709677419355,4.91883116883117,0
4.870967741935484,5.146103896103897,0
5.010752688172044,5.892857142857144,0
4.795698924731184,5.9902597402597415,0
4.440860215053764,5.487012987012989,0
4.46236559139785,4.951298701298702,0
4.752688172043012,4.837662337662339,0
4.956989247311828,5.5194805194805205,0
4.763440860215054,6.120129870129871,0
4.268817204301076,6.006493506493507,0
4.204301075268818,5.470779220779221,0
4.806451612903226,5.0487012987013,0
5.064516129032258,5.292207792207794,0
5.0,6.233766233766234,0
4.720430107526882,6.623376623376624,0
4.38709677419355,6.250000000000002,0
4.46236559139785,5.357142857142858,0
4.795698924731184,5.178571428571429,0
4.860215053763442,5.616883116883118,0
4.67741935483871,5.90909090909091,0
4.483870967741936,5.795454545454547,0
4.645161290322582,5.568181818181818,0
4.774193548387098,5.5194805194805205,0
4.774193548387098,5.503246753246755,0
4.580645161290324,5.292207792207794,0
4.516129032258066,5.146103896103897,0
4.516129032258066,5.129870129870131,0
4.516129032258066,4.951298701298702,0
4.419354838709678,4.788961038961039,0
4.258064516129032,4.707792207792208,0
4.24731182795699,4.707792207792208,0
4.021505376344086,5.162337662337663,0
3.8924731182795704,5.762987012987015,0
3.9462365591397854,6.233766233766234,0
4.38709677419355,6.850649350649352,0
5.38709677419355,6.7694805194805205,0
5.838709677419356,6.2987012987013,0
5.720430107526882,5.5194805194805205,0
5.258064516129032,4.821428571428573,0
4.60215053763441,4.724025974025976,0
4.03225806451613,5.146103896103897,0
3.8387096774193554,5.779220779220781,0
4.086021505376344,6.590909090909092,0
4.795698924731184,6.996753246753247,0
5.333333333333334,6.753246753246755,0
5.70967741935484,5.925324675324676,0
5.559139784946238,5.016233766233768,0
5.0,4.39935064935065,0
4.35483870967742,4.5941558441558445,0
4.053763440860216,5.681818181818183,0
4.35483870967742,6.655844155844157,0
4.946236559139786,6.89935064935065,0
5.774193548387098,6.347402597402599,0
5.881720430107528,5.95779220779221,0
5.38709677419355,5.389610389610391,0
4.526881720430108,5.146103896103897,0
4.086021505376344,5.292207792207794,0
4.0,6.574675324675326,0
4.172043010752688,7.1103896103896105,0
4.591397849462366,7.224025974025976,0
4.935483870967742,6.980519480519481,0
5.27956989247312,6.217532467532468,0
5.24731182795699,5.243506493506494,0
4.78494623655914,4.480519480519481,0
4.311827956989248,4.545454545454547,0
3.9784946236559144,5.146103896103897,0
3.9569892473118284,5.178571428571429,0
3.5698924731182804,3.847402597402598,1
3.2258064516129035,3.782467532467533,1
3.0967741935483875,3.993506493506495,1
3.0860215053763445,4.042207792207794,1
3.4086021505376345,4.301948051948052,1
3.7204301075268824,4.301948051948052,1
3.9354838709677424,4.05844155844156,1
3.9892473118279574,3.652597402597403,1
3.8709677419354844,3.4253246753246764,1
3.5053763440860224,3.620129870129871,1
3.4193548387096775,3.944805194805195,1
3.8064516129032264,4.301948051948052,1
4.182795698924732,4.237012987012989,1
4.204301075268818,4.090909090909092,1
4.0,3.66883116883117,1
3.6129032258064524,3.8636363636363646,1
3.6344086021505384,4.626623376623378,1
4.10752688172043,5.1948051948051965,1
4.580645161290324,4.91883116883117,1
4.67741935483871,3.9285714285714293,1
4.182795698924732,2.9383116883116887,1
3.4623655913978504,2.386363636363637,1
2.8817204301075274,2.6623376623376633,1
2.8387096774193554,3.6038961038961044,1
3.3870967741935485,4.626623376623378,1
3.9892473118279574,4.642857142857144,1
4.21505376344086,3.977272727272728,1
3.9032258064516134,2.8084415584415594,1
3.2258064516129035,2.321428571428572,1
2.7096774193548394,2.694805194805195,1
2.7956989247311834,4.00974025974026,1
3.5913978494623664,4.7402597402597415,1
4.064516129032258,4.318181818181818,1
3.9892473118279574,3.474025974025975,1
3.5053763440860224,2.8246753246753253,1
3.2473118279569895,3.181818181818183,1
3.6236559139784954,4.512987012987013,1
3.7634408602150544,4.821428571428573,1
3.6666666666666674,4.496753246753247,1
3.6881720430107534,3.7337662337662345,1
4.064516129032258,3.5714285714285725,1
3.9247311827956994,4.074675324675326,1
3.4301075268817205,4.253246753246755,1
3.2150537634408605,3.4415584415584424,1
3.6989247311827964,3.068181818181819,1
4.086021505376344,3.7012987012987018,1
3.9784946236559144,4.220779220779221,1
3.4516129032258074,3.993506493506495,1
3.3440860215053765,3.2305194805194817,1
3.7419354838709684,3.344155844155845,1
3.8924731182795704,4.366883116883118,1
3.6559139784946244,4.675324675324676,1
3.4731182795698934,4.074675324675326,1
3.7956989247311834,3.8636363636363646,1
4.075268817204302,4.577922077922079,1
3.6129032258064524,4.7402597402597415,1
3.1505376344086025,3.9285714285714293,1
3.3333333333333335,3.4090909090909096,1
3.7634408602150544,3.814935064935066,1
3.5698924731182804,4.496753246753247,1
3.3010752688172045,4.204545454545455,1
3.4838709677419364,3.685064935064936,1
3.7526881720430114,4.074675324675326,1
3.5483870967741944,4.366883116883118,1
3.3225806451612905,3.685064935064936,1
3.5698924731182804,3.360389610389611,1
3.8172043010752694,3.944805194805195,1
3.5913978494623664,4.545454545454547,1
3.4086021505376345,4.074675324675326,1
3.6236559139784954,3.474025974025975,1
3.9677419354838714,3.8636363636363646,1
3.7634408602150544,4.724025974025976,1
3.4301075268817205,4.545454545454547,1
3.3333333333333335,3.7012987012987018,1
3.6451612903225814,3.1331168831168834,1
3.9677419354838714,3.831168831168832,1
3.8602150537634414,4.756493506493507,1
3.2688172043010755,4.853896103896105,1
2.7634408602150544,3.66883116883117,1
3.0537634408602155,2.532467532467533,1
3.8494623655913984,2.8246753246753253,1
4.365591397849464,3.7337662337662345,1
4.118279569892474,4.561688311688313,1
3.4301075268817205,4.805194805194805,1
2.9247311827956994,4.204545454545455,1
3.0000000000000004,2.9707792207792214,1
3.6021505376344094,2.6461038961038965,1
4.236559139784946,3.327922077922079,1
4.35483870967742,4.2857142857142865,1
3.8064516129032264,5.0487012987013,1
3.1397849462365595,5.0811688311688314,1
2.5591397849462374,4.383116883116884,1
2.5268817204301084,3.4415584415584424,1
3.2258064516129035,2.5000000000000004,1
4.0,2.6298701298701306,1
4.483870967741936,3.327922077922079,1
4.505376344086022,4.204545454545455,1
4.043010752688172,4.951298701298702,1
3.2688172043010755,5.0649350649350655,1
2.4301075268817205,4.188311688311689,1
2.2795698924731185,3.0844155844155847,1
3.1075268817204305,2.1915584415584424,1
4.010752688172044,2.532467532467533,1
4.559139784946238,3.490259740259741,1
4.46236559139785,4.65909090909091,1
3.7634408602150544,5.2110389610389625,1
2.9784946236559144,4.7402597402597415,1
2.5376344086021514,3.4253246753246764,1
2.9569892473118284,2.402597402597403,1
3.8064516129032264,2.597402597402598,1
4.21505376344086,3.977272727272728,1
3.6989247311827964,4.91883116883117,1
2.9784946236559144,4.545454545454547,1
2.6451612903225814,3.4415584415584424,1
3.2043010752688175,3.1493506493506502,1
3.7419354838709684,3.944805194805195,1
3.5483870967741944,4.512987012987013,1
3.0537634408602155,4.172077922077923,1
2.9032258064516134,3.8798701298701306,1
3.1290322580645165,4.05844155844156,1
3.3118279569892475,4.65909090909091,1
3.2903225806451615,4.65909090909091,1
2.8279569892473124,3.993506493506495,1
2.7849462365591404,3.8798701298701306,1
3.1505376344086025,4.707792207792208,1
3.1935483870967745,4.821428571428573,1
3.0752688172043015,4.39935064935065,1
3.0215053763440864,4.107142857142858,1
3.1505376344086025,4.301948051948052,1
3.2903225806451615,4.6103896103896105,1
3.2258064516129035,4.2857142857142865,1
3.1935483870967745,3.9123376623376633,1
3.9677419354838714,3.831168831168832,1
4.204301075268818,3.977272727272728,1
3.8817204301075274,4.724025974025976,1
3.3333333333333335,4.805194805194805,1
2.9677419354838714,3.798701298701299,1
3.3225806451612905,3.2792207792207804,1
4.225806451612904,4.123376623376624,1
4.311827956989248,5.25974025974026,1
3.7419354838709684,5.389610389610391,1
3.2795698924731185,4.65909090909091,1
3.2795698924731185,3.652597402597403,1
4.193548387096774,3.5714285714285725,1
4.806451612903226,4.237012987012989,1
4.064516129032258,5.000000000000002,1
3.2150537634408605,4.626623376623378,1
2.8602150537634414,2.9220779220779227,1
3.4408602150537644,1.9480519480519485,1
4.064516129032258,2.5649350649350655,1
4.21505376344086,4.350649350649352,1
3.5591397849462374,5.340909090909092,1
2.7741935483870974,4.253246753246755,1
2.7634408602150544,2.8084415584415594,1
3.2580645161290325,2.5000000000000004,1
3.9677419354838714,3.961038961038962,1
3.6344086021505384,4.821428571428573,1
3.1075268817204305,4.334415584415586,1
3.2580645161290325,3.327922077922079,1
3.7526881720430114,3.506493506493507,1
3.8924731182795704,4.886363636363637,1
3.4946236559139794,4.870129870129871,1
3.2043010752688175,3.5389610389610398,1
3.3333333333333335,2.9707792207792214,1
3.7204301075268824,3.8798701298701306,1
3.6344086021505384,4.301948051948052,1
3.3010752688172045,3.944805194805195,1
3.3655913978494625,3.2629870129870135,1
3.5913978494623664,3.360389610389611,1
3.6129032258064524,4.512987012987013,1
3.4193548387096775,4.642857142857144,1
3.3225806451612905,3.8961038961038965,1
3.5698924731182804,3.636363636363637,1
3.6881720430107534,4.237012987012989,1
3.3763440860215055,4.318181818181818,1
3.1612903225806455,3.360389610389611,1
3.6774193548387104,2.88961038961039,1
4.32258064516129,3.5876623376623384,1
4.010752688172044,4.025974025974026,1
3.4946236559139794,3.4253246753246764,1
3.5161290322580654,2.597402597402598,1
3.7419354838709684,2.6623376623376633,1
3.5806451612903234,3.6038961038961044,1
3.1182795698924735,3.506493506493507,1
3.0322580645161294,2.597402597402598,1
3.4623655913978504,2.5000000000000004,1
3.7526881720430114,3.5551948051948057,1
3.1505376344086025,4.123376623376624,1
2.6774193548387104,3.327922077922079,1
2.8817204301075274,2.5487012987012996,1
3.6021505376344094,3.214285714285715,1
3.5161290322580654,4.561688311688313,1
2.8387096774193554,4.2857142857142865,1
2.5053763440860215,3.068181818181819,1
2.9462365591397854,2.516233766233767,1
3.7634408602150544,3.7662337662337673,1
3.4516129032258074,4.772727272727273,1
2.7096774193548394,3.9285714285714293,1
2.7634408602150544,2.6785714285714293,1
3.2150537634408605,2.7922077922077926,1
3.3225806451612905,3.9123376623376633,1
2.8494623655913984,3.9285714285714293,1
2.6344086021505384,2.7597402597402607,1
3.0860215053763445,2.175324675324676,1
3.8494623655913984,3.3766233766233777,1
3.6344086021505384,4.642857142857144,1
2.6344086021505384,4.172077922077923,1
2.4838709677419355,2.7922077922077926,1
3.0860215053763445,2.175324675324676,1
3.3978494623655915,3.181818181818183,1
3.2473118279569895,3.9123376623376633,1
2.6774193548387104,3.66883116883117,1
2.4408602150537635,2.873376623376624,1
2.8817204301075274,2.2889610389610398,1
3.2903225806451615,3.360389610389611,1
2.8924731182795704,3.8961038961038965,1
2.1720430107526885,3.035714285714286,1
2.6451612903225814,2.110389610389611,1
3.4408602150537644,2.8246753246753253,1
