x,y
4.167741935483871,5.616883116883118
4.167741935483871,5.600649350649352
4.219354838709677,5.5357142857142865
4.529032258064516,5.487012987012989
4.825806451612904,5.681818181818183
4.916129032258064,5.8441558441558445
4.929032258064517,6.103896103896105
4.864516129032259,6.396103896103897
4.748387096774193,6.574675324675326
4.683870967741935,6.590909090909092
4.5032258064516135,6.542207792207794
4.2451612903225815,6.282467532467534
4.219354838709677,6.152597402597404
4.283870967741935,6.071428571428573
4.5677419354838715,6.087662337662339
4.6322580645161295,6.152597402597404
4.6322580645161295,6.185064935064936
4.619354838709677,6.396103896103897
4.541935483870969,6.525974025974028
4.464516129032258,6.55844155844156
4.335483870967742,6.525974025974028
4.090322580645161,6.152597402597404
4.025806451612903,5.876623376623378
4.07741935483871,5.762987012987015
4.5032258064516135,5.6655844155844175
4.993548387096775,5.714285714285715
5.148387096774194,5.90909090909091
5.290322580645162,6.250000000000002
5.3032258064516125,6.542207792207794
5.225806451612904,6.834415584415584
5.109677419354838,6.931818181818183
5.03225806451613,6.931818181818183
4.941935483870967,6.915584415584416
4.735483870967743,6.7694805194805205
4.3741935483870975,6.542207792207794
4.141935483870968,6.428571428571429
4.07741935483871,6.3311688311688314
4.07741935483871,6.266233766233768
4.361290322580645,5.860389610389612
4.451612903225806,5.827922077922079
4.464516129032258,5.827922077922079
4.529032258064516,5.925324675324676
4.5677419354838715,6.136363636363637
4.516129032258064,6.428571428571429
4.412903225806451,6.50974025974026
4.129032258064516,6.50974025974026
4.012903225806452,6.379870129870131
4.0,6.282467532467534
4.1161290322580655,6.136363636363637
4.3096774193548395,6.022727272727273
4.348387096774193,6.022727272727273
4.348387096774193,6.022727272727273
4.348387096774193,6.038961038961039
4.348387096774193,6.055194805194807
4.387096774193548,6.120129870129871
4.490322580645161,6.201298701298702
4.593548387096774,6.233766233766234
4.593548387096774,6.217532467532468
4.5677419354838715,5.90909090909091
4.516129032258064,5.779220779220781
4.5032258064516135,5.779220779220781
4.361290322580645,5.892857142857144
4.258064516129032,6.120129870129871
4.258064516129032,6.233766233766234
4.348387096774193,6.3311688311688314
4.619354838709677,6.363636363636365
4.812903225806451,6.3149350649350655
4.812903225806451,6.3149350649350655
4.812903225806451,6.233766233766234
4.7612903225806456,5.974025974025976
4.541935483870969,5.730519480519481
4.361290322580645,5.714285714285715
4.141935483870968,6.038961038961039
4.103225806451613,6.623376623376624
4.167741935483871,6.818181818181818
4.193548387096774,6.818181818181818
4.425806451612903,6.688311688311689
4.5677419354838715,6.542207792207794
4.5677419354838715,6.50974025974026
4.580645161290322,6.428571428571429
4.4387096774193555,6.038961038961039
4.296774193548387,5.860389610389612
4.283870967741935,5.8441558441558445
4.154838709677419,6.087662337662339
4.154838709677419,6.477272727272728
4.270967741935484,6.704545454545455
4.658064516129032,6.801948051948052
4.825806451612904,6.7694805194805205
4.864516129032259,6.720779220779221
4.877419354838709,6.6396103896103895
4.877419354838709,6.4448051948051965
4.800000000000001,6.038961038961039
4.619354838709677,5.860389610389612
4.3741935483870975,5.974025974025976
4.206451612903226,6.428571428571429
4.1806451612903235,6.801948051948052
4.283870967741935,7.029220779220781
4.619354838709677,7.1103896103896105
4.941935483870967,7.029220779220781
5.135483870967741,6.866883116883118
5.199999999999999,6.672077922077923
5.174193548387096,6.201298701298702
4.967741935483872,5.779220779220781
4.670967741935485,5.633116883116884
4.412903225806451,5.681818181818183
4.1806451612903235,6.136363636363637
4.167741935483871,6.363636363636365
4.219354838709677,6.525974025974028
4.4,6.672077922077923
4.735483870967743,6.607142857142858
5.083870967741936,6.363636363636365
5.199999999999999,6.120129870129871
5.148387096774194,5.90909090909091
4.72258064516129,5.681818181818183
4.335483870967742,5.681818181818183
4.064516129032258,5.95779220779221
4.038709677419355,6.347402597402599
4.1161290322580655,6.688311688311689
4.3096774193548395,6.850649350649352
4.541935483870969,6.801948051948052
4.851612903225806,6.4610389610389625
4.864516129032259,6.282467532467534
4.800000000000001,5.9902597402597415
4.593548387096774,5.714285714285715
4.3096774193548395,5.5194805194805205
4.090322580645161,5.616883116883118
3.92258064516129,6.201298701298702
3.9612903225806453,6.801948051948052
4.090322580645161,7.029220779220781
4.5677419354838715,6.964285714285715
4.7612903225806456,6.7694805194805205
4.980645161290322,6.428571428571429
5.006451612903225,5.95779220779221
4.890322580645162,5.64935064935065
4.683870967741935,5.405844155844157
4.425806451612903,5.438311688311689
4.167741935483871,6.006493506493507
4.167741935483871,6.379870129870131
4.335483870967742,6.6396103896103895
4.658064516129032,6.688311688311689
5.070967741935483,6.55844155844156
5.174193548387096,6.4448051948051965
5.212903225806452,6.055194805194807
5.058064516129033,5.503246753246755
4.774193548387096,5.25974025974026
4.477419354838709,5.30844155844156
4.206451612903226,5.730519480519481
4.1806451612903235,6.038961038961039
4.3096774193548395,6.363636363636365
4.5677419354838715,6.574675324675326
5.135483870967741,6.525974025974028
5.35483870967742,6.379870129870131
5.35483870967742,6.3311688311688314
5.3032258064516125,5.9902597402597415
4.838709677419354,5.681818181818183
4.412903225806451,5.681818181818183
4.141935483870968,5.876623376623378
3.987096774193548,6.3311688311688314
3.987096774193548,6.704545454545455
4.090322580645161,6.948051948051949
4.335483870967742,7.029220779220781
4.5677419354838715,6.980519480519481
4.606451612903227,6.964285714285715
4.64516129032258,6.850649350649352
4.709677419354838,6.282467532467534
4.593548387096774,5.616883116883118
4.464516129032258,5.405844155844157
4.283870967741935,5.373376623376624
4.012903225806452,5.438311688311689
3.8064516129032255,5.6655844155844175
3.7677419354838713,5.9902597402597415
3.819354838709678,6.412337662337663
3.9612903225806453,6.834415584415584
4.090322580645161,6.980519480519481
4.529032258064516,7.0941558441558445
4.683870967741935,7.0941558441558445
4.72258064516129,7.061688311688313
4.774193548387096,6.964285714285715
4.903225806451614,6.737012987012987
5.212903225806452,6.201298701298702
5.264516129032257,5.95779220779221
5.264516129032257,5.876623376623378
5.174193548387096,5.681818181818183
5.03225806451613,5.454545454545455
4.787096774193548,5.2110389610389625
4.477419354838709,5.162337662337663
4.1161290322580655,5.275974025974026
3.664516129032258,5.827922077922079
3.5096774193548392,6.266233766233768
3.496774193548387,6.623376623376624
3.6387096774193552,6.931818181818183
3.9741935483870967,7.191558441558442
4.32258064516129,7.402597402597403
4.658064516129032,7.516233766233768
5.109677419354838,7.435064935064936
5.651612903225807,7.045454545454547
5.845161290322581,6.801948051948052
5.858064516129032,6.50974025974026
5.703225806451613,6.006493506493507
5.548387096774194,5.405844155844157
5.290322580645162,5.097402597402599
4.838709677419354,5.000000000000002
4.32258064516129,5.1948051948051965
4.025806451612903,5.422077922077923
3.75483870967742,5.811688311688313
3.664516129032258,6.3149350649350655
3.8064516129032255,6.931818181818183
4.012903225806452,7.272727272727273
4.464516129032258,7.386363636363637
4.929032258064517,7.256493506493507
5.419354838709678,6.850649350649352
5.819354838709678,6.282467532467534
5.819354838709678,5.925324675324676
5.483870967741936,5.438311688311689
4.877419354838709,5.000000000000002
4.296774193548387,4.870129870129871
4.064516129032258,4.853896103896105
3.7161290322580647,5.227272727272728
3.5741935483870972,5.827922077922079
3.7161290322580647,6.655844155844157
4.103225806451613,7.207792207792208
4.593548387096774,7.386363636363637
5.03225806451613,7.402597402597403
5.470967741935484,7.224025974025976
6.07741935483871,6.4448051948051965
6.07741935483871,6.022727272727273
5.819354838709678,5.454545454545455
5.212903225806452,4.951298701298702
4.64516129032258,4.788961038961039
4.090322580645161,4.837662337662339
3.6387096774193552,5.0811688311688314
3.3290322580645166,5.730519480519481
3.341935483870968,6.493506493506494
3.7032258064516133,7.321428571428573
4.774193548387096,7.938311688311689
5.4322580645161285,7.873376623376624
5.909677419354839,7.353896103896105
6.0,6.266233766233768
5.741935483870968,4.951298701298702
5.27741935483871,4.253246753246755
4.464516129032258,4.2694805194805205
3.7806451612903227,4.724025974025976
3.367741935483871,5.5357142857142865
3.4838709677419355,6.4610389610389625
3.8322580645161293,7.142857142857144
4.709677419354838,7.483766233766234
5.27741935483871,7.353896103896105
5.612903225806452,6.834415584415584
5.883870967741936,5.730519480519481
5.6258064516129025,4.951298701298702
5.148387096774194,4.334415584415586
4.258064516129032,4.350649350649352
3.5870967741935487,5.032467532467534
3.212903225806452,5.811688311688313
3.109677419354839,6.720779220779221
3.4580645161290327,7.532467532467534
4.4,7.889610389610391
5.341935483870968,7.792207792207794
5.92258064516129,7.41883116883117
6.103225806451613,6.3311688311688314
5.845161290322581,4.967532467532468
5.3032258064516125,4.2694805194805205
4.541935483870969,4.2694805194805205
4.258064516129032,4.480519480519481
3.212903225806452,6.347402597402599
3.238709677419355,7.41883116883117
3.5483870967741935,8.214285714285715
4.283870967741935,8.246753246753247
4.72258064516129,8.116883116883118
5.122580645161291,7.402597402597403
5.174193548387096,6.16883116883117
4.812903225806451,5.25974025974026
4.167741935483871,4.756493506493507
3.535483870967742,4.886363636363637
3.109677419354839,5.357142857142858
3.174193548387097,6.412337662337663
3.6129032258064515,7.5487012987013
4.2451612903225815,8.133116883116884
4.825806451612904,8.14935064935065
5.187096774193549,7.840909090909092
5.6,6.704545454545455
5.793548387096774,5.698051948051949
5.509677419354839,4.935064935064936
4.864516129032259,4.480519480519481
4.012903225806452,4.431818181818183
3.470967741935484,5.0487012987013
3.367741935483871,6.412337662337663
3.8967741935483873,7.370129870129871
4.735483870967743,7.597402597402597
5.4967741935483865,7.2402597402597415
6.129032258064516,6.217532467532468
5.935483870967742,5.2110389610389625
5.199999999999999,4.529220779220781
4.529032258064516,4.675324675324676
4.283870967741935,5.097402597402599
4.348387096774193,5.811688311688313
4.993548387096775,6.607142857142858
5.806451612903226,6.720779220779221
6.219354838709677,6.623376623376624
6.451612903225806,5.90909090909091
6.154838709677419,5.227272727272728
5.419354838709678,4.724025974025976
4.477419354838709,4.805194805194805
4.012903225806452,5.551948051948052
3.8322580645161293,6.948051948051949
4.141935483870968,7.678571428571429
4.64516129032258,7.743506493506494
4.941935483870967,7.402597402597403
5.329032258064517,5.925324675324676
4.916129032258064,5.0811688311688314
4.258064516129032,4.91883116883117
3.819354838709678,5.2110389610389625
3.3548387096774195,6.396103896103897
3.5870967741935487,7.5
4.3741935483870975,7.792207792207794
4.683870967741935,7.5649350649350655
4.864516129032259,6.655844155844157
4.825806451612904,5.178571428571429
4.464516129032258,4.691558441558442
4.219354838709677,4.626623376623378
3.6774193548387095,4.5941558441558445
3.3935483870967746,4.561688311688313
3.2516129032258063,4.480519480519481
3.212903225806452,4.107142857142858
3.535483870967742,3.7012987012987018
4.129032258064516,3.7337662337662345
4.270967741935484,4.415584415584416
3.9741935483870967,4.91883116883117
3.27741935483871,5.275974025974026
2.890322580645161,5.129870129870131
2.7483870967741937,4.512987012987013
3.083870967741935,3.814935064935066
3.75483870967742,3.4415584415584424
4.090322580645161,3.685064935064936
3.9096774193548387,4.334415584415586
3.3161290322580643,4.6103896103896105
2.7354838709677423,4.415584415584416
2.4774193548387093,4.074675324675326
2.7741935483870965,3.506493506493507
3.406451612903226,3.474025974025975
3.690322580645161,4.2857142857142865
3.535483870967742,5.032467532467534
3.0580645161290323,5.016233766233768
2.8000000000000003,4.237012987012989
3.1999999999999997,3.685064935064936
3.6,3.831168831168832
3.6,4.496753246753247
3.2516129032258063,4.577922077922079
2.8129032258064517,4.123376623376624
2.8645161290322583,3.782467532467533
3.303225806451613,3.7662337662337673
3.4193548387096775,4.204545454545455
3.1999999999999997,4.301948051948052
2.825806451612903,4.00974025974026
2.7483870967741937,3.6038961038961044
2.8129032258064517,3.652597402597403
2.8774193548387097,4.545454545454547
2.6838709677419357,4.821428571428573
2.206451612903226,4.65909090909091
1.9483870967741939,4.00974025974026
2.503225806451613,3.6038961038961044
3.1612903225806455,3.9285714285714293
3.0322580645161294,4.529220779220781
2.361290322580645,4.6103896103896105
2.0387096774193547,4.074675324675326
2.503225806451613,3.4415584415584424
3.5096774193548392,3.798701298701299
3.664516129032258,4.512987012987013
2.8387096774193545,4.886363636363637
2.1161290322580646,4.383116883116884
2.206451612903226,3.7337662337662345
2.9290322580645163,3.327922077922079
3.174193548387097,3.944805194805195
3.1225806451612903,4.6103896103896105
2.438709677419355,4.204545454545455
2.4258064516129036,3.327922077922079
3.2258064516129035,3.214285714285715
3.3806451612903223,3.7500000000000004
2.8774193548387097,4.431818181818183
2.206451612903226,4.107142857142858
2.167741935483871,3.4415584415584424
2.980645161290323,2.9707792207792214
3.2645161290322577,3.5551948051948057
3.212903225806452,4.318181818181818
2.7354838709677423,4.301948051948052
2.4129032258064513,4.00974025974026
2.593548387096774,3.3116883116883122
2.658064516129032,3.2629870129870135
3.109677419354839,3.474025974025975
3.1225806451612903,3.506493506493507
3.1225806451612903,3.782467532467533
3.0322580645161294,3.961038961038962
2.8645161290322583,3.993506493506495
2.6064516129032262,3.636363636363637
2.7354838709677423,3.3766233766233777
3.174193548387097,3.2954545454545463
3.238709677419355,3.5876623376623384
3.109677419354839,4.00974025974026
2.9677419354838714,4.00974025974026
2.787096774193549,3.7337662337662345
2.8000000000000003,3.3928571428571437
2.980645161290323,3.3928571428571437
3.0709677419354837,3.7337662337662345
3.0709677419354837,3.831168831168832
2.980645161290323,3.847402597402598
2.9419354838709677,3.5389610389610398
2.9935483870967743,3.4253246753246764
3.0580645161290323,3.4253246753246764
3.0580645161290323,3.4415584415584424
3.0580645161290323,3.5876623376623384
3.019354838709677,3.652597402597403
2.851612903225807,3.6038961038961044
2.7483870967741937,3.4090909090909096
2.8645161290322583,3.2467532467532476
3.3290322580645166,3.2629870129870135
3.4451612903225803,3.7500000000000004
3.174193548387097,4.350649350649352
2.9032258064516134,4.448051948051949
2.5161290322580645,4.074675324675326
2.3870967741935485,3.5551948051948057
2.8000000000000003,3.327922077922079
3.3290322580645166,3.6038961038961044
3.303225806451613,4.2857142857142865
2.722580645161291,4.642857142857144
2.167741935483871,4.496753246753247
2.07741935483871,4.074675324675326
2.5548387096774197,3.5551948051948057
2.9935483870967743,3.636363636363637
3.27741935483871,4.301948051948052
3.045161290322581,4.642857142857144
2.529032258064516,4.545454545454547
2.2838709677419358,4.074675324675326
2.3870967741935485,3.522727272727274
3.045161290322581,3.2467532467532476
3.470967741935484,3.5876623376623384
3.4193548387096775,4.334415584415586
3.045161290322581,4.480519480519481
2.761290322580645,4.074675324675326
2.7483870967741937,3.7175324675324686
2.8000000000000003,3.636363636363637
2.8645161290322583,3.66883116883117
2.8645161290322583,3.7175324675324686
2.851612903225807,3.831168831168832
2.825806451612903,3.831168831168832
2.6709677419354843,3.831168831168832
2.4903225806451617,3.7012987012987018
2.6064516129032262,3.3928571428571437
2.9419354838709677,3.3766233766233777
3.3548387096774195,4.155844155844157
3.212903225806452,4.870129870129871
2.6064516129032262,5.000000000000002
2.2838709677419358,4.39935064935065
2.529032258064516,3.7012987012987018
3.4451612903225803,3.506493506493507
3.987096774193548,3.993506493506495
3.664516129032258,4.561688311688313
2.8387096774193545,4.561688311688313
2.361290322580645,4.107142857142858
2.296774193548387,3.5714285714285725
2.9419354838709677,3.198051948051949
3.4580645161290327,3.522727272727274
3.3161290322580643,4.366883116883118
2.696774193548387,4.642857142857144
2.0903225806451613,4.350649350649352
1.870967741935484,3.8636363636363646
2.3483870967741938,3.214285714285715
3.109677419354839,3.3928571428571437
3.341935483870968,4.074675324675326
2.9677419354838714,4.577922077922079
2.374193548387097,4.448051948051949
2.0258064516129033,3.977272727272728
2.270967741935484,3.2305194805194817
2.7483870967741937,2.9707792207792214
3.2645161290322577,3.1493506493506502
3.27741935483871,3.9285714285714293
2.954838709677419,4.642857142857144
2.5161290322580645,4.65909090909091
2.103225806451613,4.074675324675326
2.141935483870968,3.4090909090909096
2.7096774193548385,2.9707792207792214
3.27741935483871,3.2305194805194817
3.3806451612903223,4.2857142857142865
2.8645161290322583,4.902597402597404
2.0903225806451613,4.5941558441558445
1.9096774193548387,3.961038961038962
2.567741935483871,3.198051948051949
3.148387096774194,3.3116883116883122
3.6129032258064515,4.172077922077923
3.238709677419355,5.129870129870131
2.464516129032258,4.951298701298702
1.9483870967741939,4.2857142857142865
2.335483870967742,3.4577922077922083
3.1999999999999997,3.3116883116883122
3.5483870967741935,4.05844155844156
3.5096774193548392,4.65909090909091
3.1225806451612903,4.870129870129871
2.7096774193548385,4.65909090909091
2.567741935483871,4.090909090909092
2.6451612903225805,3.977272727272728
2.9290322580645163,4.090909090909092
2.9935483870967743,4.237012987012989
2.9935483870967743,4.220779220779221
2.9935483870967743,4.220779220779221
2.7096774193548385,4.05844155844156
2.5548387096774197,3.944805194805195
2.5419354838709682,3.944805194805195
2.5419354838709682,3.944805194805195
2.464516129032258,3.944805194805195
2.3096774193548386,3.9285714285714293
2.2451612903225806,3.8798701298701306
2.1806451612903226,3.7500000000000004
2.2193548387096773,3.5714285714285725
2.567741935483871,3.360389610389611
2.593548387096774,3.4090909090909096
2.5419354838709682,3.782467532467533
2.2838709677419358,3.8636363636363646
2.0516129032258066,3.4253246753246764
2.4903225806451617,3.198051948051949
2.9032258064516134,3.5389610389610398
2.9290322580645163,4.366883116883118
2.4516129032258065,4.5941558441558445
2.232258064516129,4.042207792207794
2.6838709677419357,3.181818181818183
3.3806451612903223,3.2467532467532476
3.561290322580645,3.8636363636363646
2.9677419354838714,4.545454545454547
2.335483870967742,4.366883116883118
2.2838709677419358,3.506493506493507
2.8000000000000003,2.905844155844157
3.5096774193548392,2.9870129870129873
3.8451612903225807,3.8636363636363646
3.367741935483871,5.113636363636365
2.761290322580645,4.983766233766234
2.529032258064516,4.05844155844156
3.0580645161290323,3.3766233766233777
3.8709677419354835,3.636363636363637
3.987096774193548,4.415584415584416
3.045161290322581,4.821428571428573
2.503225806451613,4.383116883116884
2.5548387096774197,3.7662337662337673
3.109677419354839,3.4577922077922083
3.8709677419354835,3.782467532467533
3.9612903225806453,4.415584415584416
3.4193548387096775,5.113636363636365
2.7096774193548385,5.000000000000002
2.296774193548387,4.155844155844157
2.6451612903225805,3.2305194805194817
3.3806451612903223,3.1006493506493515
3.883870967741936,3.5714285714285725
3.8967741935483873,4.691558441558442
3.0709677419354837,5.113636363636365
2.335483870967742,4.6103896103896105
2.374193548387097,3.620129870129871
3.083870967741935,3.051948051948053
3.7806451612903227,3.2629870129870135
3.8967741935483873,4.00974025974026
3.3290322580645166,4.788961038961039
2.529032258064516,4.5941558441558445
2.141935483870968,3.7175324675324686
2.4774193548387093,3.035714285714286
2.954838709677419,3.1168831168831175
3.341935483870968,3.490259740259741
3.0064516129032257,3.9123376623376633
2.3483870967741938,3.782467532467533
2.232258064516129,3.4253246753246764
2.632258064516129,3.01948051948052
3.2258064516129035,3.327922077922079
3.2645161290322577,3.7500000000000004
2.361290322580645,3.620129870129871
2.0,3.068181818181819
2.4903225806451617,2.532467532467533
2.9677419354838714,2.6136363636363646
3.109677419354839,3.5714285714285725
2.4903225806451617,4.05844155844156
1.9870967741935486,3.7662337662337673
2.167741935483871,3.1493506493506502
2.7741935483870965,3.2305194805194817
2.8387096774193545,4.172077922077923
2.464516129032258,4.318181818181818
2.0516129032258066,3.5714285714285725
2.5419354838709682,3.1331168831168834
3.367741935483871,3.831168831168832
3.1612903225806455,4.853896103896105
2.0,4.496753246753247
1.8322580645161293,3.4415584415584424
2.9290322580645163,2.9870129870129873
3.406451612903226,4.107142857142858
2.9290322580645163,5.113636363636365
2.0516129032258066,4.2694805194805205
2.4903225806451617,3.214285714285715
3.3161290322580643,3.3116883116883122
3.5870967741935487,4.529220779220781
2.9935483870967743,4.756493506493507
2.167741935483871,3.9123376623376633
2.529032258064516,2.9870129870129873
3.148387096774194,3.1331168831168834
3.1999999999999997,4.707792207792208
2.6193548387096777,5.097402597402599
1.9096774193548387,4.05844155844156
2.529032258064516,3.1168831168831175
3.27741935483871,3.3116883116883122
3.238709677419355,4.448051948051949
2.4516129032258065,4.512987012987013
2.2193548387096773,3.4415584415584424
3.019354838709677,2.9870129870129873
3.664516129032258,3.8636363636363646
3.3290322580645166,4.724025974025976
2.5161290322580645,4.05844155844156
2.8000000000000003,3.165584415584416
3.3548387096774195,3.214285714285715
3.5483870967741935,4.301948051948052
2.8645161290322583,4.366883116883118
2.4129032258064513,3.5876623376623384
2.9419354838709677,3.2954545454545463
3.0967741935483875,4.123376623376624
2.7096774193548385,4.318181818181818
2.2838709677419358,3.847402597402598
2.8129032258064517,3.344155844155845
3.212903225806452,3.5389610389610398
2.890322580645161,3.9123376623376633
2.5161290322580645,3.993506493506495
2.696774193548387,3.360389610389611
3.535483870967742,3.7662337662337673
3.1870967741935483,4.561688311688313
2.3096774193548386,4.139610389610391
2.438709677419355,3.198051948051949
2.980645161290323,3.327922077922079
2.916129032258065,4.123376623376624
2.335483870967742,4.00974025974026
2.335483870967742,3.3928571428571437
2.825806451612903,3.798701298701299
2.6451612903225805,4.39935064935065
2.361290322580645,4.139610389610391
2.4516129032258065,3.798701298701299
2.7483870967741937,4.480519480519481
2.658064516129032,4.561688311688313
2.567741935483871,3.798701298701299
2.722580645161291,3.7012987012987018
2.761290322580645,4.155844155844157
