user id,test group,converted,total ads,most ads day,most ads hour
1431498,ad,FALSE,395,Monday,18
1482863,ad,FALSE,27,Tuesday,20
1486607,ad,FALSE,131,Tuesday,22
1642676,ad,FALSE,239,Monday,13
1519734,ad,FALSE,119,Thursday,21
1137335,ad,FALSE,166,Saturday,12
1018121,ad,FALSE,34,Tuesday,19
1549368,ad,FALSE,19,Tuesday,19
1561455,ad,FALSE,9,Tuesday,12
1241733,ad,TRUE,246,Friday,20
1416484,ad,FALSE,20,Tuesday,21
1434278,ad,FALSE,653,Saturday,12
1039350,ad,FALSE,122,Wednesday,11
1402231,ad,FALSE,14,Tuesday,22
901904,psa,FALSE,32,Wednesday,19
1199156,ad,FALSE,386,Wednesday,2
1550174,ad,FALSE,44,Friday,10
1246432,ad,FALSE,37,Thursday,22
1113317,ad,FALSE,138,Wednesday,3
1465327,ad,FALSE,111,Sunday,18
1487048,ad,FALSE,109,Tuesday,11
1053010,ad,FALSE,39,Saturday,17
1499538,ad,FALSE,159,Sunday,13
1245336,ad,FALSE,26,Tuesday,20
1613570,ad,FALSE,30,Tuesday,19
1036102,ad,FALSE,59,Monday,19
1426913,ad,FALSE,421,Wednesday,7
1350773,ad,FALSE,446,Thursday,14
1218677,ad,FALSE,555,Monday,8
1137456,ad,FALSE,46,Friday,9
1317436,ad,FALSE,133,Tuesday,10
902234,psa,FALSE,105,Tuesday,19
1586577,ad,FALSE,128,Saturday,21
1443808,ad,FALSE,310,Monday,10
1563006,ad,TRUE,163,Saturday,6
1536028,ad,FALSE,108,Wednesday,12
1227125,ad,FALSE,10,Wednesday,19
1583256,ad,FALSE,111,Wednesday,19
1015813,ad,FALSE,166,Tuesday,15
1014470,ad,FALSE,20,Tuesday,19
1069030,ad,FALSE,63,Monday,20
906079,psa,FALSE,37,Monday,10
1637415,ad,FALSE,290,Wednesday,19
1134328,ad,TRUE,164,Friday,21
1075708,ad,FALSE,79,Thursday,20
1088553,ad,FALSE,10,Monday,18
1437651,ad,TRUE,312,Wednesday,20
1564291,ad,FALSE,16,Monday,19
1315227,ad,FALSE,161,Saturday,15
1108047,ad,FALSE,505,Thursday,8
1356436,ad,FALSE,640,Tuesday,12
1015496,ad,FALSE,18,Wednesday,16
1204864,ad,FALSE,118,Tuesday,12
1247582,ad,FALSE,161,Friday,13
1416094,ad,FALSE,266,Saturday,8
1462357,ad,FALSE,34,Tuesday,19
1401719,ad,FALSE,456,Saturday,7
1623828,ad,FALSE,80,Tuesday,22
1295460,ad,FALSE,100,Sunday,19
1204725,ad,FALSE,983,Sunday,19
1354016,ad,FALSE,36,Wednesday,19
1535178,ad,FALSE,16,Wednesday,16
1399235,ad,FALSE,30,Tuesday,19
1358322,ad,FALSE,74,Friday,22
1056345,ad,FALSE,1,Tuesday,19
1056569,ad,FALSE,59,Monday,11
1490051,ad,FALSE,21,Thursday,19
1582055,ad,FALSE,122,Thursday,20
1089523,ad,FALSE,34,Tuesday,6
1165625,ad,FALSE,5,Tuesday,19
1210120,ad,FALSE,24,Saturday,23
1051625,ad,FALSE,66,Tuesday,22
1441716,ad,FALSE,463,Tuesday,20
1543774,ad,FALSE,407,Wednesday,11
1058604,ad,FALSE,720,Wednesday,22
1120706,ad,FALSE,76,Tuesday,22
1622092,ad,FALSE,40,Friday,20
912103,psa,FALSE,90,Friday,14
1518884,ad,FALSE,52,Friday,17
909288,psa,FALSE,22,Friday,0
1342087,ad,FALSE,27,Saturday,11
1245500,ad,FALSE,71,Wednesday,8
1383923,ad,FALSE,442,Wednesday,13
1158875,ad,FALSE,27,Tuesday,22
914634,psa,FALSE,334,Thursday,18
1411061,ad,FALSE,175,Saturday,4
1555915,ad,FALSE,1056,Friday,12
1144427,ad,FALSE,112,Thursday,21
1426711,ad,FALSE,270,Wednesday,11
903660,psa,FALSE,1,Tuesday,19
1146837,ad,FALSE,118,Saturday,2
1316051,ad,FALSE,13,Tuesday,19
1549371,ad,FALSE,240,Thursday,22
1512110,ad,FALSE,194,Sunday,21
1426764,ad,TRUE,131,Sunday,17
1290123,ad,FALSE,99,Friday,21
1233662,ad,FALSE,37,Saturday,14
1616476,ad,FALSE,271,Sunday,8
1205042,ad,FALSE,489,Sunday,13
1135013,ad,FALSE,115,Tuesday,21
1443041,ad,FALSE,180,Friday,22
1015462,ad,TRUE,241,Sunday,9
1308245,ad,FALSE,16,Tuesday,19
1507250,ad,FALSE,15,Tuesday,20
1227562,ad,FALSE,66,Tuesday,20
1089206,ad,FALSE,154,Friday,14
1367058,ad,FALSE,120,Friday,12
1579280,ad,FALSE,29,Monday,18
1450412,ad,FALSE,107,Tuesday,20
1573408,ad,FALSE,176,Tuesday,13
1347695,ad,FALSE,8,Sunday,20
1149991,ad,FALSE,41,Monday,6
1129130,ad,FALSE,146,Saturday,14
1249023,ad,FALSE,121,Tuesday,20
1471763,ad,FALSE,50,Tuesday,19
1075715,ad,FALSE,69,Wednesday,3
920232,psa,FALSE,108,Sunday,10
1411066,ad,FALSE,30,Tuesday,19
1598686,ad,FALSE,93,Tuesday,13
907603,psa,FALSE,163,Thursday,4
1075721,ad,FALSE,32,Wednesday,12
1084761,ad,FALSE,31,Tuesday,22
1583173,ad,FALSE,24,Tuesday,19
1527517,ad,FALSE,41,Tuesday,19
1375507,ad,FALSE,297,Friday,17
1527107,ad,FALSE,35,Wednesday,12
1295018,ad,FALSE,78,Sunday,11
1279836,ad,FALSE,47,Thursday,9
1300455,ad,FALSE,170,Wednesday,17
1288252,ad,FALSE,214,Friday,12
1095111,ad,FALSE,81,Wednesday,14
1606205,ad,FALSE,7,Tuesday,19
904323,psa,FALSE,2,Tuesday,19
1492467,ad,FALSE,50,Tuesday,20
1349006,ad,FALSE,53,Thursday,16
1275047,ad,FALSE,175,Wednesday,20
1286714,ad,FALSE,93,Thursday,3
1440479,ad,FALSE,78,Tuesday,21
1527350,ad,FALSE,38,Friday,14
1468158,ad,FALSE,30,Tuesday,19
1144069,ad,FALSE,681,Wednesday,15
910192,psa,FALSE,1,Tuesday,19
1247204,ad,FALSE,81,Monday,13
1073813,ad,FALSE,733,Wednesday,19
1108009,ad,FALSE,71,Friday,21
1035169,ad,FALSE,1,Tuesday,19
1187236,ad,FALSE,76,Sunday,12
1225102,ad,FALSE,41,Tuesday,19
1188973,ad,FALSE,246,Friday,19
1240660,ad,FALSE,23,Tuesday,23
1241946,ad,FALSE,157,Sunday,10
1563939,ad,FALSE,153,Thursday,18
1408686,ad,FALSE,49,Sunday,13
1330024,ad,FALSE,13,Tuesday,20
1350238,ad,FALSE,135,Thursday,7
1376118,ad,FALSE,88,Thursday,10
1504969,ad,FALSE,34,Tuesday,19
1192762,ad,TRUE,167,Sunday,14
1311563,ad,FALSE,4,Tuesday,19
1654283,ad,FALSE,233,Thursday,16
909708,psa,FALSE,58,Wednesday,18
1142402,ad,FALSE,28,Tuesday,19
1268509,ad,FALSE,19,Friday,19
1634099,ad,FALSE,53,Thursday,19
1035068,ad,FALSE,60,Monday,13
1365964,ad,FALSE,5,Wednesday,20
1349926,ad,TRUE,57,Sunday,19
1226812,ad,FALSE,26,Tuesday,22
1015566,ad,FALSE,195,Friday,3
1414590,ad,FALSE,115,Saturday,10
1331546,ad,FALSE,318,Wednesday,22
1575474,ad,FALSE,64,Wednesday,22
1399761,ad,FALSE,16,Tuesday,19
1021458,ad,FALSE,48,Wednesday,12
1274753,ad,FALSE,66,Wednesday,9
1064695,ad,FALSE,39,Thursday,21
1500148,ad,FALSE,7,Tuesday,19
1026877,ad,FALSE,24,Tuesday,19
1548788,ad,FALSE,83,Thursday,20
1254394,ad,FALSE,96,Friday,14
1289974,ad,FALSE,392,Sunday,20
1087012,ad,FALSE,233,Sunday,12
1185573,ad,FALSE,24,Sunday,20
1223794,ad,FALSE,371,Friday,12
1373952,ad,FALSE,91,Thursday,22
1633649,ad,FALSE,83,Tuesday,19
1114410,ad,FALSE,118,Saturday,12
1491238,ad,FALSE,68,Sunday,21
1061571,ad,FALSE,128,Wednesday,11
1547144,ad,FALSE,427,Friday,8
1282386,ad,FALSE,516,Monday,19
1252310,ad,FALSE,108,Thursday,17
1024092,ad,FALSE,249,Monday,18
1089627,ad,FALSE,54,Tuesday,12
901946,psa,FALSE,87,Friday,12
1041287,ad,FALSE,16,Thursday,12
922021,psa,FALSE,11,Monday,10
1309121,ad,FALSE,25,Friday,8
1624567,ad,FALSE,171,Saturday,8
1384726,ad,FALSE,45,Friday,19
1367354,ad,FALSE,55,Wednesday,12
1231441,ad,FALSE,19,Thursday,14
1100888,ad,FALSE,27,Tuesday,19
1302389,ad,FALSE,2,Tuesday,19
1247452,ad,FALSE,118,Friday,9
1608654,ad,FALSE,8,Tuesday,19
1071865,ad,FALSE,78,Tuesday,19
1314555,ad,FALSE,403,Friday,19
1477492,ad,FALSE,87,Tuesday,14
1470864,ad,FALSE,120,Thursday,22
1007217,ad,FALSE,140,Friday,20
1035809,ad,TRUE,163,Saturday,8
1472392,ad,FALSE,455,Thursday,22
1118204,ad,FALSE,2,Tuesday,19
1475451,ad,FALSE,33,Saturday,12
1099632,ad,FALSE,1,Tuesday,19
1261089,ad,FALSE,27,Wednesday,18
1070488,ad,FALSE,111,Tuesday,18
1275888,ad,FALSE,222,Wednesday,16
1433839,ad,FALSE,82,Tuesday,2
1191954,ad,FALSE,168,Saturday,12
1068905,ad,FALSE,19,Tuesday,19
1149997,ad,FALSE,29,Tuesday,20
1106405,ad,TRUE,248,Thursday,11
1230489,ad,FALSE,46,Wednesday,13
1133910,ad,TRUE,53,Monday,19
1075417,ad,FALSE,99,Monday,19
1600591,ad,FALSE,89,Wednesday,19
1044383,ad,FALSE,8,Friday,7
1583485,ad,FALSE,225,Tuesday,13
1458334,ad,FALSE,21,Tuesday,19
1448273,ad,FALSE,79,Friday,13
1491232,ad,FALSE,93,Wednesday,19
1153301,ad,FALSE,13,Monday,20
1080071,ad,FALSE,209,Tuesday,0
913727,psa,FALSE,176,Wednesday,19
1334292,ad,FALSE,633,Wednesday,10
1508231,ad,FALSE,66,Friday,13
1025679,ad,FALSE,3,Tuesday,19
1008253,ad,FALSE,116,Monday,19
1558801,ad,FALSE,188,Saturday,19
1288422,ad,FALSE,240,Wednesday,6
1199901,ad,FALSE,69,Saturday,13
1015846,ad,TRUE,423,Tuesday,12
1469040,ad,FALSE,85,Tuesday,19
1100881,ad,FALSE,70,Friday,17
1473893,ad,FALSE,110,Friday,22
1262795,ad,FALSE,311,Sunday,10
1058624,ad,FALSE,98,Saturday,11
1294269,ad,FALSE,39,Tuesday,9
916403,psa,FALSE,43,Saturday,7
1031923,ad,FALSE,174,Tuesday,13
1432319,ad,FALSE,208,Sunday,19
1459535,ad,FALSE,19,Sunday,14
1381817,ad,FALSE,44,Wednesday,17
1097380,ad,FALSE,26,Tuesday,19
1275658,ad,FALSE,115,Sunday,17
1341766,ad,FALSE,45,Wednesday,18
1176405,ad,FALSE,33,Sunday,17
1017353,ad,FALSE,41,Tuesday,19
1341940,ad,FALSE,64,Friday,21
1512234,ad,FALSE,53,Monday,13
1116052,ad,FALSE,68,Friday,12
1425073,ad,FALSE,78,Saturday,7
1157007,ad,FALSE,40,Tuesday,13
1384248,ad,FALSE,211,Saturday,8
1219601,ad,FALSE,92,Monday,19
1603540,ad,FALSE,116,Tuesday,13
1162673,ad,FALSE,64,Wednesday,23
1401765,ad,FALSE,172,Friday,17
1624340,ad,FALSE,168,Wednesday,15
1008563,ad,FALSE,1,Tuesday,19
1592277,ad,FALSE,127,Tuesday,22
1358208,ad,FALSE,39,Tuesday,17
1046319,ad,FALSE,35,Wednesday,11
1081512,ad,FALSE,29,Tuesday,19
1455029,ad,TRUE,657,Sunday,11
1338657,ad,FALSE,260,Saturday,20
1161719,ad,FALSE,191,Wednesday,20
1459455,ad,FALSE,32,Tuesday,13
910533,psa,FALSE,21,Thursday,15
1443603,ad,FALSE,43,Saturday,0
1168429,ad,FALSE,8,Monday,19
1219224,ad,FALSE,77,Saturday,20
1155518,ad,TRUE,117,Friday,13
1063512,ad,FALSE,1,Tuesday,19
1365908,ad,FALSE,173,Tuesday,0
1009723,ad,FALSE,225,Sunday,20
1257216,ad,FALSE,245,Monday,19
1625861,ad,FALSE,76,Wednesday,16
915142,psa,FALSE,2,Tuesday,19
1112751,ad,FALSE,150,Tuesday,17
1304915,ad,FALSE,36,Thursday,23
1483477,ad,FALSE,29,Tuesday,19
1389980,ad,FALSE,40,Thursday,13
1269532,ad,FALSE,20,Tuesday,13
1444340,ad,FALSE,31,Sunday,22
1580020,ad,FALSE,46,Thursday,12
1517715,ad,FALSE,34,Friday,12
1097374,ad,TRUE,84,Sunday,18
1098300,ad,FALSE,134,Sunday,14
1385107,ad,FALSE,290,Sunday,12
1381222,ad,FALSE,526,Tuesday,4
1263606,ad,FALSE,607,Friday,8
1104281,ad,FALSE,28,Friday,14
1178668,ad,FALSE,84,Saturday,15
1003028,ad,FALSE,22,Wednesday,0
1164165,ad,FALSE,24,Wednesday,10
1433340,ad,FALSE,15,Friday,15
1581039,ad,FALSE,11,Saturday,13
1187889,ad,FALSE,14,Friday,16
1044754,ad,FALSE,75,Wednesday,10
1446864,ad,FALSE,50,Tuesday,19
1079693,ad,FALSE,247,Friday,16
1022553,ad,FALSE,108,Friday,12
1194964,ad,FALSE,60,Friday,21
1084058,ad,FALSE,109,Tuesday,20
1625479,ad,FALSE,40,Friday,6
1023973,ad,FALSE,78,Monday,18
1035120,ad,FALSE,302,Saturday,10
1566151,ad,FALSE,94,Sunday,10
1136220,ad,FALSE,3,Tuesday,19
920834,psa,FALSE,10,Monday,20
1614805,ad,FALSE,294,Saturday,17
1550241,ad,FALSE,56,Wednesday,23
900493,psa,FALSE,288,Thursday,1
1617490,ad,FALSE,42,Friday,21
1260692,ad,FALSE,123,Friday,18
1423066,ad,FALSE,179,Saturday,8
1425692,ad,FALSE,61,Sunday,15
1225350,ad,FALSE,138,Tuesday,20
1143107,ad,FALSE,79,Wednesday,1
1003640,ad,FALSE,312,Tuesday,20
1555454,ad,FALSE,69,Tuesday,19
1309202,ad,FALSE,209,Thursday,20
1561978,ad,FALSE,37,Tuesday,19
1061847,ad,FALSE,11,Friday,14
1194133,ad,FALSE,241,Friday,19
1342560,ad,FALSE,46,Wednesday,15
1220006,ad,FALSE,50,Tuesday,20
1065831,ad,FALSE,159,Saturday,12
1121183,ad,FALSE,153,Sunday,19
1097086,ad,FALSE,66,Sunday,7
1105468,ad,FALSE,62,Sunday,13
1533765,ad,FALSE,121,Thursday,19
1018653,ad,FALSE,98,Saturday,13
1556851,ad,FALSE,75,Monday,19
908642,psa,FALSE,3,Tuesday,19
1072226,ad,FALSE,15,Thursday,20
1123905,ad,FALSE,54,Tuesday,21
1023641,ad,FALSE,154,Thursday,9
1605560,ad,FALSE,35,Tuesday,20
1095240,ad,FALSE,123,Sunday,12
1005150,ad,TRUE,160,Thursday,20
1400474,ad,FALSE,21,Thursday,19
1393143,ad,FALSE,51,Sunday,20
1217013,ad,FALSE,39,Tuesday,19
1476463,ad,FALSE,20,Saturday,19
1355522,ad,FALSE,323,Wednesday,13
1201169,ad,FALSE,190,Saturday,21
1402229,ad,FALSE,13,Tuesday,19
915758,psa,FALSE,35,Tuesday,20
1595580,ad,FALSE,34,Tuesday,21
1464258,ad,FALSE,225,Saturday,12
1178556,ad,FALSE,221,Saturday,19
1572501,ad,FALSE,138,Tuesday,17
1273688,ad,FALSE,27,Friday,19
1203642,ad,FALSE,216,Sunday,19
1385156,ad,FALSE,36,Monday,9
1149787,ad,FALSE,5,Thursday,19
1413715,ad,FALSE,70,Saturday,20
1137342,ad,FALSE,82,Wednesday,2
1058565,ad,FALSE,347,Monday,12
1518100,ad,FALSE,20,Friday,2
1124542,ad,FALSE,102,Tuesday,22
1275160,ad,FALSE,4,Tuesday,19
1066112,ad,FALSE,50,Friday,17
1405259,ad,FALSE,10,Monday,19
1633287,ad,FALSE,31,Monday,12
1194494,ad,FALSE,65,Friday,9
1086307,ad,FALSE,1632,Friday,20
1275661,ad,FALSE,134,Saturday,7
1169878,ad,FALSE,51,Saturday,16
1651569,ad,FALSE,8,Tuesday,19
1315752,ad,FALSE,106,Sunday,21
1507801,ad,FALSE,125,Friday,5
1069326,ad,FALSE,1,Tuesday,19
1380459,ad,FALSE,107,Tuesday,21
1519909,ad,FALSE,38,Monday,21
1225435,ad,FALSE,73,Tuesday,21
1167383,ad,FALSE,73,Tuesday,19
1209137,ad,FALSE,317,Friday,22
1183969,ad,FALSE,206,Saturday,6
1058582,ad,FALSE,38,Tuesday,20
1567155,ad,FALSE,1,Tuesday,19
1548830,ad,TRUE,159,Monday,11
1573270,ad,TRUE,249,Wednesday,17
1305699,ad,FALSE,350,Friday,15
1118315,ad,FALSE,62,Tuesday,19
1154515,ad,FALSE,36,Sunday,19
1005404,ad,FALSE,202,Wednesday,12
1604043,ad,FALSE,148,Friday,18
1463981,ad,FALSE,145,Monday,8
1439612,ad,FALSE,525,Saturday,10
1476984,ad,FALSE,102,Monday,7
1011091,ad,FALSE,445,Thursday,19
1032838,ad,FALSE,309,Wednesday,15
1413810,ad,FALSE,51,Tuesday,11
1469471,ad,FALSE,78,Tuesday,16
1530846,ad,FALSE,17,Tuesday,20
1152757,ad,FALSE,20,Tuesday,19
1092653,ad,FALSE,51,Monday,15
1325854,ad,FALSE,93,Tuesday,22
1282638,ad,FALSE,186,Friday,9
1459735,ad,FALSE,58,Tuesday,19
1198198,ad,FALSE,28,Saturday,18
1047552,ad,FALSE,10,Tuesday,19
1025723,ad,FALSE,29,Saturday,16
1546516,ad,FALSE,122,Tuesday,19
1441954,ad,FALSE,52,Saturday,10
1081704,ad,FALSE,62,Friday,13
1266552,ad,FALSE,128,Saturday,15
1443607,ad,TRUE,290,Thursday,23
906508,psa,FALSE,5,Tuesday,19
1013799,ad,FALSE,74,Monday,19
1006459,ad,FALSE,105,Tuesday,13
1456006,ad,FALSE,78,Monday,20
1060364,ad,FALSE,486,Wednesday,18
1274014,ad,FALSE,97,Tuesday,23
1357807,ad,FALSE,40,Wednesday,19
1109131,ad,FALSE,98,Thursday,22
1278368,ad,FALSE,47,Monday,19
1491353,ad,FALSE,380,Tuesday,20
1019520,ad,FALSE,131,Friday,13
1340450,ad,FALSE,33,Saturday,18
1204703,ad,FALSE,178,Tuesday,11
1317443,ad,FALSE,33,Tuesday,20
1187493,ad,FALSE,321,Sunday,19
1434729,ad,FALSE,5,Tuesday,15
1574422,ad,FALSE,54,Tuesday,19
1030787,ad,FALSE,28,Tuesday,20
1632916,ad,FALSE,76,Wednesday,20
900840,psa,FALSE,7,Tuesday,19
1246394,ad,TRUE,194,Tuesday,18
1136931,ad,FALSE,71,Wednesday,12
1019748,ad,FALSE,75,Wednesday,19
1302478,ad,FALSE,2,Tuesday,19
1267178,ad,FALSE,205,Wednesday,20
1180529,ad,FALSE,29,Wednesday,15
1348391,ad,FALSE,18,Friday,20
1409800,ad,FALSE,105,Friday,17
1248364,ad,FALSE,34,Tuesday,19
1649502,ad,FALSE,86,Monday,19
1094284,ad,FALSE,149,Friday,11
1010839,ad,FALSE,31,Tuesday,17
903040,psa,FALSE,25,Thursday,1
1520223,ad,FALSE,413,Friday,12
1588547,ad,FALSE,73,Friday,14
1034891,ad,FALSE,20,Wednesday,20
1491528,ad,FALSE,134,Monday,15
1455437,ad,FALSE,97,Wednesday,20
1472400,ad,FALSE,67,Saturday,0
1341160,ad,FALSE,51,Tuesday,19
1013777,ad,FALSE,587,Friday,12
1017319,ad,FALSE,122,Friday,16
1423312,ad,TRUE,105,Saturday,18
1015047,ad,FALSE,351,Saturday,18
1550332,ad,FALSE,82,Thursday,20
1042589,ad,FALSE,96,Sunday,17
1030768,ad,TRUE,247,Wednesday,13
1076965,ad,FALSE,71,Sunday,23
1533198,ad,FALSE,47,Wednesday,18
1085678,ad,FALSE,133,Tuesday,21
1376197,ad,FALSE,147,Wednesday,4
1382343,ad,FALSE,56,Wednesday,22
1157450,ad,FALSE,69,Sunday,15
1565639,ad,FALSE,127,Thursday,15
1080116,ad,FALSE,49,Saturday,18
1549151,ad,FALSE,88,Sunday,19
1081786,ad,FALSE,59,Wednesday,11
1033018,ad,FALSE,97,Thursday,0
1520916,ad,FALSE,70,Friday,19
1137814,ad,TRUE,167,Wednesday,19
1514443,ad,FALSE,58,Tuesday,19
903695,psa,FALSE,15,Saturday,14
1194809,ad,FALSE,56,Tuesday,23
1320852,ad,FALSE,47,Saturday,8
1546512,ad,FALSE,54,Tuesday,20
1348232,ad,FALSE,144,Thursday,17
1201643,ad,FALSE,79,Thursday,10
1571331,ad,FALSE,470,Saturday,0
1107361,ad,FALSE,71,Tuesday,12
906091,psa,FALSE,42,Tuesday,13
1033559,ad,FALSE,387,Saturday,14
1641322,ad,FALSE,82,Wednesday,21
1642139,ad,FALSE,335,Friday,21
1333380,ad,FALSE,313,Saturday,21
1440981,ad,FALSE,133,Sunday,21
1401029,ad,FALSE,3,Tuesday,19
1029265,ad,FALSE,109,Monday,18
1088676,ad,FALSE,235,Saturday,20
1366984,ad,FALSE,186,Friday,19
1244397,ad,FALSE,86,Saturday,16
1430763,ad,FALSE,36,Saturday,11
1597187,ad,FALSE,175,Tuesday,22
1483228,ad,FALSE,306,Wednesday,16
1469872,ad,FALSE,230,Tuesday,20
1615405,ad,FALSE,535,Saturday,8
1085481,ad,FALSE,46,Tuesday,18
1120795,ad,FALSE,44,Sunday,19
1118411,ad,FALSE,25,Friday,12
1525159,ad,FALSE,103,Thursday,20
1295793,ad,FALSE,51,Thursday,6
1224569,ad,FALSE,45,Friday,17
1317489,ad,FALSE,181,Wednesday,8
1164311,ad,FALSE,10,Tuesday,19
1536050,ad,FALSE,150,Tuesday,23
1119183,ad,FALSE,65,Friday,16
1409888,ad,FALSE,15,Monday,22
1646128,ad,FALSE,401,Friday,19
1132296,ad,FALSE,1,Tuesday,19
1046375,ad,FALSE,153,Sunday,12
1014208,ad,FALSE,394,Friday,11
1317792,ad,FALSE,28,Wednesday,12
1244541,ad,FALSE,294,Sunday,14
1019812,ad,FALSE,38,Tuesday,16
1439141,ad,TRUE,44,Tuesday,21
1245895,ad,FALSE,94,Tuesday,9
1278872,ad,FALSE,195,Saturday,16
1607601,ad,FALSE,32,Wednesday,18
1643066,ad,FALSE,47,Thursday,19
1647820,ad,FALSE,32,Thursday,18
